Bioactivity_ID,Activity_Value,BioAssay_AID,Substance_SID,Compound_CID,refsid,Gene_ID,PMID,Aid_Type,Last_Modified_Date,Has_Dose_Response_Curve,RNAi_BioAssay,Activity,Protein_Accession,Activity_Type,Activity_Qualifier,Bioassay_Data_Source,BioAssay_Name,Compound_Name,Target_Name,Target_Link,ECs,Representative_Protein_Accession,Taxonomy_ID,Cell_ID,Target_Taxonomy_ID,Anatomy_ID,Anatomy,dois,pmcids,pclids,citations
205422125,"",588352,17504222,3665766,"",8202,"",Screening,20111031,0,0,Inactive,NP_858045,"","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify inhibitors of the Steroid Receptor Coactivator 3 (SRC3; NCOA3),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NCOA3 - nuclear receptor coactivator 3 (human),/gene/8202,2.3.1.48,Q9Y6Q9,9606,"","","","","","","",""
205605430,"",588354,17504222,3665766,"",8648,"",Screening,20110913,0,0,Inactive,NP_003734,"","",The Scripps Research Institute Molecular Screening Center,Luminescence-based cell-based primary high throughput screening assay to identify inhibitors of the Steroid Receptor Coactivator 1 (SRC1; NCOA1),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",NCOA1 - nuclear receptor coactivator 1 (human),/gene/8648,2.3.1.48,Q15788,9606,"","","","","","","",""
206132449,"",588391,17504222,3665766,"",5034,"",Screening,20110921,0,0,Inactive,AAH10859,"","",Broad Institute,Turbidometric Biochemical  Primary HTS  to identify inhibitors of Protein Disulfide Isomerase Measured in Biochemical System Using Plate Reader - 2137-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",P4HB - prolyl 4-hydroxylase subunit beta (human),/gene/5034,"",P07237,9606,"","","","","","","",""
206304697,"",588358,17504222,3665766,"","","",Screening,20110922,0,0,Inactive,"","","",NMMLSC,HTS to Find Inhibitors of Pathogenic Pemphigus Antibodies,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
206782198,"",588405,17504222,3665766,"",171071,"",Screening,20110923,0,0,Active,NP_598230,"","",Burnham Center for Chemical Genomics,HTS Assay for Peg3 Promoter Inhibitors,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Ppp1r15a - protein phosphatase 1, regulatory subunit 15A (Norway rat)",/gene/171071,"",Q6IN02,10116,"","","","","","","",""
207169099,"",588436,17504222,3665766,"","","",Screening,20111004,0,0,Inactive,"","","",Broad Institute,"Cholera Quorum: HTS for inducers of light production in the absence ofautoinducers using BH1578 (luxS deficient, cqsA deficient) Measured in Microorganism System Using Plate Reader - 2132-01_Agonist_SinglePoint_HTS_Activity","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
207319429,"",588413,17504222,3665766,"",14632,"",Screening,20120312,0,0,Inactive,BAA85004,"","",Burnham Center for Chemical Genomics,uHTS identification of Gli-Sufu Antagonists in a luminescence reporter assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",Gli1 - GLI-Kruppel family member GLI1 (house mouse),/gene/14632,"",BAA85004,10090,"","","","","","","",""
208497229,"",588458,17504222,3665766,"",1786,"",Screening,20111006,0,0,Inactive,NP_001370,"","",Burnham Center for Chemical Genomics,uHTS identification of DNMT1 inhibitors in a Fluorescent Molecular Beacon assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",DNMT1 - DNA methyltransferase 1 (human),/gene/1786,2.1.1.37,P26358,9606,"","","","","","","",""
208902412,"",588473,17504222,3665766,"",1395,"",Screening,20111008,0,0,Inactive,AAR18078,"","",Burnham Center for Chemical Genomics,uHTS identification of agonists of the CRF-binding protein and CRF-R2 receptor complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CRHR2 - corticotropin releasing hormone receptor 2 (human),/gene/1395,"",Q13324,9606,"","","","","","","",""
208902413,"",588473,17504222,3665766,"",1393,"",Screening,20111008,0,0,Inactive,CAA41086,"","",Burnham Center for Chemical Genomics,uHTS identification of agonists of the CRF-binding protein and CRF-R2 receptor complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CRHBP - corticotropin releasing hormone binding protein (human),/gene/1393,"",CAA41086,9606,"","","","","","","",""
209693289,"",588475,17504222,3665766,"",1395,"",Screening,20120103,0,0,Inactive,AAR18078,"","",Burnham Center for Chemical Genomics,uHTS identification of antagonists of the CRF-binding protein and CRF-R2 receptor complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CRHR2 - corticotropin releasing hormone receptor 2 (human),/gene/1395,"",Q13324,9606,"","","","","","","",""
209693290,"",588475,17504222,3665766,"",1393,"",Screening,20120103,0,0,Inactive,CAA41086,"","",Burnham Center for Chemical Genomics,uHTS identification of antagonists of the CRF-binding protein and CRF-R2 receptor complex,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",CRHBP - corticotropin releasing hormone binding protein (human),/gene/1393,"",CAA41086,9606,"","","","","","","",""
210350086,"",588478,125047138,3665766,"",51377,"",Other,20161018,0,0,Inactive,AAD31528,"","","ICCB-Longwood Screening Facility, Harvard Medical School","A screen for small molecule inhibitors of the human deubiquitinating enzyme, UCH37","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",UCHL5 - ubiquitin C-terminal hydrolase L5 (human),/gene/51377,"",Q9Y5K5,9606,"","","","","","","",""
210566176,"",588489,17504222,3665766,"",26986,"",Screening,20111011,0,0,Inactive,NP_002559,"","",Burnham Center for Chemical Genomics,uHTS identification of microRNA-mediated mRNA deadenylation inhibitors by fluoresence polarization assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PABPC1 - poly(A) binding protein cytoplasmic 1 (human),/gene/26986,"",P11940,9606,"","","","","","","",""
211056706,"",588492,17504222,3665766,"","","",Screening,20111012,0,0,Inactive,"","","",Burnham Center for Chemical Genomics,uHTS identification of small molecule modulators of myocardial damage,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
211252668,"",588493,17504222,3665766,"",10213,"",Screening,20120225,0,0,Inactive,AAH09524,"","",Burnham Center for Chemical Genomics,uHTS identification of inhibitors of Rpn11 in a Fluorescent Polarization assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","PSMD14 - proteasome 26S subunit, non-ATPase 14 (human)",/gene/10213,"",AAH09524,9606,"","","","","","","",""
211775432,"",588501,17504222,3665766,"","",16604538,Screening,20111013,0,0,Inactive,NP_652928,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Lethal Factor Protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",lethal factor (plasmid) (Bacillus anthracis str. A2012),/protein/NP_652928,"",NP_652928,191218,"","","","",10.1002/cyto.a.20268,"",30842689,"Saunders MJ, Kim H, Woods TA, Nolan JP, Sklar LA, Edwards BS, Graves SW. Microsphere-based protease assays and screening application for lethal factor and factor Xa. Cytometry Pt A. 2006 Apr 18;69A(5):342–52. doi: 10.1002/cyto.a.20268."
211775433,"",588501,17504222,3665766,"","",20035615,Screening,20111013,0,0,Inactive,NP_652928,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Lethal Factor Protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",lethal factor (plasmid) (Bacillus anthracis str. A2012),/protein/NP_652928,"",NP_652928,191218,"","","","",10.1089/adt.2009.0219,PMC3096553,32232618,"Saunders MJ, Graves SW, Sklar LA, Oprea TI, Edwards BS. High-Throughput Multiplex Flow Cytometry Screening for Botulinum Neurotoxin Type A Light Chain Protease Inhibitors. ASSAY and Drug Development Technologies. 2010 Feb;8(1):37–46. doi: 10.1089/adt.2009.0219."
211775434,"",588501,17504222,3665766,"","",20938917,Screening,20111013,0,0,Inactive,NP_652928,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Lethal Factor Protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",lethal factor (plasmid) (Bacillus anthracis str. A2012),/protein/NP_652928,"",NP_652928,191218,"","","","",10.1002/0471142956.cy1312s54,PMC4486899,18756536,"Saunders MJ, Edwards BS, Zhu J, Sklar LA, Graves SW. Microsphere-based flow cytometry protease assays for use in protease activity detection and high-throughput screening. Curr Protoc Cytom. 2010 Oct;Chapter 13():Unit 13.12.1–17. PMID: 20938917; PMCID: PMC4486899."
213273254,"",588497,17504222,3665766,"","",16604538,Screening,20111013,0,0,Inactive,ZP_02619427,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Botulinum neurotoxin light chain F protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","botulinum neurotoxin type F, BoNT/F (Clostridium botulinum Bf)",/protein/ZP_02619427,"",EDT84149,445336,"","","","",10.1002/cyto.a.20268,"",30842689,"Saunders MJ, Kim H, Woods TA, Nolan JP, Sklar LA, Edwards BS, Graves SW. Microsphere-based protease assays and screening application for lethal factor and factor Xa. Cytometry Pt A. 2006 Apr 18;69A(5):342–52. doi: 10.1002/cyto.a.20268."
213273255,"",588497,17504222,3665766,"","",20035615,Screening,20111013,0,0,Inactive,ZP_02619427,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Botulinum neurotoxin light chain F protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","botulinum neurotoxin type F, BoNT/F (Clostridium botulinum Bf)",/protein/ZP_02619427,"",EDT84149,445336,"","","","",10.1089/adt.2009.0219,PMC3096553,32232618,"Saunders MJ, Graves SW, Sklar LA, Oprea TI, Edwards BS. High-Throughput Multiplex Flow Cytometry Screening for Botulinum Neurotoxin Type A Light Chain Protease Inhibitors. ASSAY and Drug Development Technologies. 2010 Feb;8(1):37–46. doi: 10.1089/adt.2009.0219."
213273256,"",588497,17504222,3665766,"","",20938917,Screening,20111013,0,0,Inactive,ZP_02619427,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Botulinum neurotoxin light chain F protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","botulinum neurotoxin type F, BoNT/F (Clostridium botulinum Bf)",/protein/ZP_02619427,"",EDT84149,445336,"","","","",10.1002/0471142956.cy1312s54,PMC4486899,18756536,"Saunders MJ, Edwards BS, Zhu J, Sklar LA, Graves SW. Microsphere-based flow cytometry protease assays for use in protease activity detection and high-throughput screening. Curr Protoc Cytom. 2010 Oct;Chapter 13():Unit 13.12.1–17. PMID: 20938917; PMCID: PMC4486899."
213906056,"",588499,17504222,3665766,"","",16604538,Screening,20111114,0,0,Inactive,YP_001253342,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Botulinum neurotoxin light chain A protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",botulinum neurotoxin type A (Clostridium botulinum A str. ATCC 3502),/protein/YP_001253342,3.4.24.69,P0DPI1,413999,"","","","",10.1002/cyto.a.20268,"",30842689,"Saunders MJ, Kim H, Woods TA, Nolan JP, Sklar LA, Edwards BS, Graves SW. Microsphere-based protease assays and screening application for lethal factor and factor Xa. Cytometry Pt A. 2006 Apr 18;69A(5):342–52. doi: 10.1002/cyto.a.20268."
213906057,"",588499,17504222,3665766,"","",20035615,Screening,20111114,0,0,Inactive,YP_001253342,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Botulinum neurotoxin light chain A protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",botulinum neurotoxin type A (Clostridium botulinum A str. ATCC 3502),/protein/YP_001253342,3.4.24.69,P0DPI1,413999,"","","","",10.1089/adt.2009.0219,PMC3096553,32232618,"Saunders MJ, Graves SW, Sklar LA, Oprea TI, Edwards BS. High-Throughput Multiplex Flow Cytometry Screening for Botulinum Neurotoxin Type A Light Chain Protease Inhibitors. ASSAY and Drug Development Technologies. 2010 Feb;8(1):37–46. doi: 10.1089/adt.2009.0219."
213906058,"",588499,17504222,3665766,"","",20938917,Screening,20111114,0,0,Inactive,YP_001253342,"","",NMMLSC,"High-throughput multiplex microsphere screening for inhibitors of toxin protease, specifically Botulinum neurotoxin light chain A protease, MLPCN compound set","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",botulinum neurotoxin type A (Clostridium botulinum A str. ATCC 3502),/protein/YP_001253342,3.4.24.69,P0DPI1,413999,"","","","",10.1002/0471142956.cy1312s54,PMC4486899,18756536,"Saunders MJ, Edwards BS, Zhu J, Sklar LA, Graves SW. Microsphere-based flow cytometry protease assays for use in protease activity detection and high-throughput screening. Curr Protoc Cytom. 2010 Oct;Chapter 13():Unit 13.12.1–17. PMID: 20938917; PMCID: PMC4486899."
215073148,"",588549,17504222,3665766,"","","",Screening,20111018,0,0,Inactive,CAB06100,"","",Broad Institute,Fluorescence polarization to screen for inhibitor that competite the binding of FadD28 to bisubstrate Measured in Biochemical System Using Plate Reader - 2147-01_Inhibitor_SinglePoint_HTS_Activity,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",FATTY-ACID-CoA LIGASE FADD28 (FATTY-ACID-CoA SYNTHETASE) (FATTY-ACID-CoA SYNTHASE) (Mycobacterium tuberculosis H37Rv),/protein/CAB06100,"",P9WQ59,83332,"","","","","","","",""
215370516,"",588579,17504222,3665766,"",51426,"",Confirmatory,20111020,1,0,Inactive,NP_057302,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Polymerase Kappa,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",POLK - DNA polymerase kappa (human),/gene/51426,2.7.7.7,Q9UBT6,9606,"","","","","","","",""
215799106,"",588511,17504222,3665766,"",101772,"",Screening,20130327,0,0,Inactive,NP_848757,"","",Johns Hopkins Ion Channel Center,Primary cell-based high-throughput screening for identification of compounds that inhibit/block calcium-activated chloride channels (TMEM16A),"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Ano1 - anoctamin 1, calcium activated chloride channel (house mouse)",/gene/101772,"",Q8BHY3,10090,"","","","","","","",""
216282618,"",588621,17504222,3665766,"",84867,"",Screening,20111024,0,0,Inactive,NP_008837,"","",Burnham Center for Chemical Genomics,uHTS identification of small molecule inhibitors of Striatal-Enriched Phosphatase via a fluorescence intensity assay,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",PTPN5 - protein tyrosine phosphatase non-receptor type 5 (human),/gene/84867,3.1.3.48,P54829,9606,"","","","","","","",""
216461894,"",588590,17504222,3665766,"",11201,"",Confirmatory,20111020,1,0,Inactive,NP_009126,Potency,"",National Center for Advancing Translational Sciences (NCATS),qHTS for Inhibitors of Polymerase Iota,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",POLI - DNA polymerase iota (human),/gene/11201,2.7.7.7,Q9UNA4,9606,"","","","","","","",""
217311041,"",588627,17504222,3665766,"",259249,"",Screening,20111024,0,0,Inactive,ACG60652,"","",Johns Hopkins Ion Channel Center,Primary cell-based high-throughput screening for identification of compounds that activate MrgX1 receptor signaling,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",MRGPRX1 - MAS related GPR family member X1 (human),/gene/259249,"",ACG60652,9606,"","","","","","","",""
217703050,"",588664,17504222,3665766,"",9610,"",Screening,20111025,0,0,Inactive,NP_004283,"","",The Scripps Research Institute Molecular Screening Center,"TRFRET-based biochemical primary high throughput screening assay to identify inhibitors of the interaction of the Ras and Rab interactor 1 protein (Rin1) and the c-abl oncogene 1, non-receptor tyrosine kinase (Abl)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",RIN1 - Ras and Rab interactor 1 (human),/gene/9610,"",Q13671,9606,"","","","","","","",""
217703051,"",588664,17504222,3665766,"",25,"",Screening,20111025,0,0,Inactive,NP_005148,"","",The Scripps Research Institute Molecular Screening Center,"TRFRET-based biochemical primary high throughput screening assay to identify inhibitors of the interaction of the Ras and Rab interactor 1 protein (Rin1) and the c-abl oncogene 1, non-receptor tyrosine kinase (Abl)","2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","ABL1 - ABL proto-oncogene 1, non-receptor tyrosine kinase (human)",/gene/25,2.7.10.2,P00519,9606,"","","","","","","",""
218323310,"",588674,17504222,3665766,"","","",Screening,20140317,0,0,Inactive,"","","",Broad Institute,Schnurri-3 Inhibitors: specific inducers of adult bone formation Measured in Cell-Based System Using Plate Reader - 2134-01_Inhibitor_SinglePoint_HTS_Activity_Set2,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","","","","","","","","","","","","",""
218803920,"",588689,17504222,3665766,"","","",Confirmatory,20111026,0,0,Inactive,3EVG_A,IC50,"",Southern Research Specialized Biocontainment Screening Center,Primary and Confirmatory Screening for Flavivirus Genomic Capping Enzyme Inhibition,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid","Chain A, RNA-directed RNA polymerase NS5 (Dengue virus 2 16681-PDK53)",/protein/3EVG_A,"",3EVG_A,31635,"","","","","","","",""
218907210,"",588675,17504222,3665766,"",259249,"",Screening,20111025,0,0,Inactive,ACG60652,"","",Johns Hopkins Ion Channel Center,Primary cell-based high-throughput screening for identification of compounds that allosterically activate MrgX1 receptor signaling,"2-(4-Aminophenyl)-1,3-benzothiazole-6-carboxylic acid",MRGPRX1 - MAS related GPR family member X1 (human),/gene/259249,"",ACG60652,9606,"","","","","","","",""
